customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,EstimatedAnnualRevenue,TenureGroup,ChargeLevel,CustomerValue
0682-USIXD,FEMALE,0,YES,NO,21,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,86.05,1818.9,NO,YES,NO,FIBER OPTIC,NO,NO,NO,YES,YES,NO,1032.6,DEVELOPING,HIGH,STANDARD
0684-AOSIH,MALE,0,YES,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95,95,YES,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,YES,1140,NEW CUSTOMER,HIGH,STANDARD
0685-MLYYM,FEMALE,1,NO,NO,2,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,70.75,154.85,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,849,NEW CUSTOMER,MEDIUM,STANDARD
0687-ZVTHB,MALE,0,YES,YES,65,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),72.45,4653.85,YES,YES,YES,DSL,YES,YES,YES,NO,NO,YES,869.4,LOYAL,MEDIUM,STANDARD
0689-DSXGL,FEMALE,0,YES,YES,52,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),85.8,4433.3,NO,YES,NO,FIBER OPTIC,NO,YES,YES,YES,NO,NO,1029.6,LOYAL,HIGH,HIGH VALUE
0689-NKYLF,MALE,0,NO,NO,13,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,83.2,1060.6,YES,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,NO,998.4,DEVELOPING,HIGH,STANDARD
0690-SRQID,MALE,0,NO,NO,4,MONTH-TO-MONTH,YES,MAILED CHECK,19.65,67.55,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,235.8,NEW CUSTOMER,LOW,STANDARD
0691-IFBQW,FEMALE,1,NO,NO,46,ONE YEAR,YES,ELECTRONIC CHECK,110,4874.8,YES,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,1320,ESTABLISHED,HIGH,HIGH VALUE
0691-JVSYA,FEMALE,0,YES,NO,53,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),94.85,5000.2,YES,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1138.2,LOYAL,HIGH,HIGH VALUE
0691-NIKRI,FEMALE,0,NO,NO,40,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),105.95,4335.2,NO,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,1271.4,ESTABLISHED,HIGH,HIGH VALUE
0696-UKTOX,MALE,0,NO,YES,23,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,54.15,1312.45,NO,YES,NO,DSL,NO,YES,NO,YES,NO,NO,649.8,DEVELOPING,MEDIUM,STANDARD
0697-ZMSWS,MALE,0,NO,NO,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.65,338.9,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,1027.8,NEW CUSTOMER,HIGH,STANDARD
0699-NDKJM,FEMALE,0,YES,NO,57,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),58.75,3437.45,NO,NO,NO PHONE SERVICE,DSL,YES,YES,YES,NO,YES,YES,705,LOYAL,MEDIUM,STANDARD
0701-RFGFI,FEMALE,0,YES,YES,49,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),95.4,4613.95,NO,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,1144.8,LOYAL,HIGH,HIGH VALUE
0701-TJSEF,MALE,0,NO,NO,9,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),68.25,576.95,NO,YES,NO,DSL,YES,NO,YES,YES,NO,YES,819,NEW CUSTOMER,MEDIUM,STANDARD
0702-PGIBZ,MALE,0,NO,YES,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,101.7,364.55,YES,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,1220.4,NEW CUSTOMER,HIGH,STANDARD
0704-VCUMB,FEMALE,0,YES,NO,61,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.25,1278.8,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,243,LOYAL,LOW,STANDARD
0707-HOVVN,FEMALE,1,NO,NO,70,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),75.5,5212.65,NO,YES,YES,DSL,NO,YES,YES,YES,YES,NO,906,LOYAL,MEDIUM,STANDARD
0708-LGSMF,MALE,0,YES,NO,13,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,65.85,902.25,NO,YES,YES,DSL,YES,NO,NO,NO,NO,YES,790.2,DEVELOPING,MEDIUM,STANDARD
0708-SJDIS,FEMALE,0,NO,NO,34,MONTH-TO-MONTH,NO,MAILED CHECK,65,2157.5,NO,YES,YES,DSL,NO,NO,NO,YES,YES,NO,780,ESTABLISHED,MEDIUM,STANDARD
0709-TVGUR,FEMALE,1,NO,NO,9,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.55,622.9,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,894.6,NEW CUSTOMER,MEDIUM,STANDARD
0716-BQNDX,MALE,1,NO,NO,57,TWO YEAR,NO,ELECTRONIC CHECK,93.75,5625.55,NO,YES,YES,FIBER OPTIC,YES,NO,NO,YES,NO,YES,1125,LOYAL,HIGH,HIGH VALUE
0719-SYFRB,FEMALE,0,NO,NO,12,MONTH-TO-MONTH,YES,MAILED CHECK,61.65,713.75,YES,YES,YES,DSL,YES,NO,YES,YES,NO,NO,739.8,NEW CUSTOMER,MEDIUM,STANDARD
0722-SVSFK,FEMALE,0,NO,NO,7,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,100.4,715,NO,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,YES,1204.8,NEW CUSTOMER,HIGH,STANDARD
0722-TROQR,FEMALE,1,NO,NO,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.9,321.75,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,898.8,NEW CUSTOMER,MEDIUM,STANDARD
0723-DRCLG,FEMALE,1,YES,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.45,74.45,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,893.4,NEW CUSTOMER,MEDIUM,STANDARD
0723-FDLAY,MALE,0,NO,NO,44,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),85.25,3704.15,NO,YES,YES,DSL,NO,YES,YES,YES,YES,YES,1023,ESTABLISHED,HIGH,HIGH VALUE
0723-VSOBE,FEMALE,1,NO,NO,45,ONE YEAR,NO,ELECTRONIC CHECK,34.2,1596.6,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,YES,410.4,ESTABLISHED,LOW,STANDARD
0725-CXOTM,FEMALE,0,NO,NO,36,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),89.65,3348.1,NO,YES,YES,DSL,YES,NO,YES,YES,YES,YES,1075.8,ESTABLISHED,HIGH,HIGH VALUE
0727-BMPLR,FEMALE,1,NO,NO,55,ONE YEAR,YES,ELECTRONIC CHECK,100,5509.3,YES,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1200,LOYAL,HIGH,HIGH VALUE
0727-BNRLG,MALE,0,NO,NO,69,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),97.65,6743.55,NO,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,NO,1171.8,LOYAL,HIGH,HIGH VALUE
0727-IWKVK,MALE,0,YES,NO,9,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.9,741.7,YES,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,NO,958.8,NEW CUSTOMER,MEDIUM,STANDARD
0730-BGQGF,MALE,0,YES,YES,71,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),90.3,6287.3,NO,YES,YES,DSL,YES,YES,YES,YES,YES,YES,1083.6,LOYAL,HIGH,HIGH VALUE
0730-KOAVE,MALE,0,NO,NO,30,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),94.3,2679.7,NO,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,YES,1131.6,ESTABLISHED,HIGH,HIGH VALUE
0731-EBJQB,FEMALE,0,YES,YES,52,ONE YEAR,YES,ELECTRONIC CHECK,20.4,1090.65,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,244.8,LOYAL,LOW,STANDARD
0732-OCQOC,FEMALE,0,YES,YES,52,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),25.05,1270.25,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,300.6,LOYAL,LOW,STANDARD
0733-VUNUW,MALE,0,NO,NO,24,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),55.65,1400.55,YES,YES,YES,DSL,YES,NO,NO,NO,NO,NO,667.8,DEVELOPING,MEDIUM,STANDARD
0734-OXWBT,MALE,0,NO,YES,3,MONTH-TO-MONTH,NO,MAILED CHECK,70.7,225.65,NO,YES,NO,DSL,NO,NO,NO,YES,YES,YES,848.4,NEW CUSTOMER,MEDIUM,STANDARD
0739-UUAJR,FEMALE,0,YES,YES,72,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),53.8,3952.45,NO,NO,NO PHONE SERVICE,DSL,YES,NO,YES,NO,YES,YES,645.6,LOYAL,MEDIUM,STANDARD
0742-LAFQK,MALE,0,YES,NO,72,TWO YEAR,YES,ELECTRONIC CHECK,99.15,7422.1,NO,YES,YES,FIBER OPTIC,YES,YES,YES,NO,NO,YES,1189.8,LOYAL,HIGH,HIGH VALUE
0742-MOABM,MALE,0,YES,NO,4,MONTH-TO-MONTH,NO,MAILED CHECK,50.05,179.35,YES,YES,NO,DSL,NO,NO,NO,YES,NO,NO,600.6,NEW CUSTOMER,MEDIUM,STANDARD
0742-NXBGR,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,82.3,82.3,YES,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,NO,987.6,NEW CUSTOMER,HIGH,STANDARD
0743-HNPFG,FEMALE,0,YES,YES,51,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),69.75,3562.5,NO,YES,NO,DSL,YES,YES,NO,YES,NO,YES,837,LOYAL,MEDIUM,STANDARD
0743-HRVFF,FEMALE,0,YES,YES,51,ONE YEAR,YES,ELECTRONIC CHECK,56.15,2898.95,NO,NO,NO PHONE SERVICE,DSL,NO,NO,YES,YES,YES,YES,673.8,LOYAL,MEDIUM,STANDARD
0744-BIKKF,MALE,0,NO,NO,72,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),86.65,6224.8,NO,YES,YES,DSL,YES,YES,YES,YES,YES,YES,1039.8,LOYAL,HIGH,HIGH VALUE
0744-GKNGE,FEMALE,0,YES,YES,64,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),86.8,5327.25,NO,YES,YES,FIBER OPTIC,YES,NO,NO,YES,NO,NO,1041.6,LOYAL,HIGH,HIGH VALUE
0746-JTRFU,MALE,0,NO,NO,2,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,25.05,56.35,YES,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,300.6,NEW CUSTOMER,LOW,STANDARD
0748-RDGGM,MALE,0,YES,NO,70,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),109.5,7534.65,YES,YES,NO,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1314,LOYAL,HIGH,HIGH VALUE
0749-IRGQE,FEMALE,1,YES,NO,13,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,45.3,528.45,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,YES,YES,543.6,DEVELOPING,MEDIUM,STANDARD
0750-EBAIU,MALE,0,NO,NO,52,ONE YEAR,NO,ELECTRONIC CHECK,91.25,4738.3,NO,YES,NO,FIBER OPTIC,YES,NO,YES,NO,YES,NO,1095,LOYAL,HIGH,HIGH VALUE
0750-EKNGL,MALE,0,NO,NO,7,MONTH-TO-MONTH,NO,MAILED CHECK,20.75,141.1,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,249,NEW CUSTOMER,LOW,STANDARD
0754-EEBDC,MALE,0,YES,YES,4,TWO YEAR,NO,MAILED CHECK,19.9,76.65,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,238.8,NEW CUSTOMER,LOW,STANDARD
0754-UKWQP,MALE,0,NO,NO,2,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.85,197.7,YES,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1150.2,NEW CUSTOMER,HIGH,STANDARD
0756-MPZRL,MALE,0,NO,NO,46,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),33.7,1537.85,NO,NO,NO PHONE SERVICE,DSL,NO,NO,YES,YES,NO,NO,404.4,ESTABLISHED,LOW,STANDARD
0757-WCUUZ,MALE,0,YES,YES,54,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),63.35,3409.1,NO,YES,YES,DSL,NO,NO,YES,NO,NO,YES,760.2,LOYAL,MEDIUM,STANDARD
0761-AETCS,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,19.3,19.3,YES,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,231.6,NEW CUSTOMER,LOW,STANDARD
0769-MURVM,FEMALE,0,YES,YES,72,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),65.7,4575.35,NO,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,YES,YES,788.4,LOYAL,MEDIUM,STANDARD
0771-CHWSK,MALE,0,NO,NO,66,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),74.6,4798.4,NO,YES,YES,DSL,YES,YES,YES,NO,NO,YES,895.2,LOYAL,MEDIUM,STANDARD
0771-WLCLA,FEMALE,0,YES,YES,16,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,112.95,1882.55,NO,YES,YES,FIBER OPTIC,YES,NO,YES,YES,YES,YES,1355.4,DEVELOPING,HIGH,STANDARD
0772-GYEQQ,MALE,0,NO,NO,3,MONTH-TO-MONTH,YES,MAILED CHECK,88.35,262.05,YES,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,NO,1060.2,NEW CUSTOMER,HIGH,STANDARD
0774-IFUVM,MALE,0,YES,YES,11,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),65.15,723.35,NO,YES,YES,DSL,YES,NO,NO,NO,YES,NO,781.8,NEW CUSTOMER,MEDIUM,STANDARD
0774-RMNUW,FEMALE,0,YES,YES,71,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),59.7,4122.65,NO,NO,NO PHONE SERVICE,DSL,YES,YES,NO,YES,YES,YES,716.4,LOYAL,MEDIUM,STANDARD
0778-NELLA,MALE,0,NO,NO,9,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),34.7,296.1,YES,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,YES,NO,416.4,NEW CUSTOMER,LOW,STANDARD
0780-XNZFN,MALE,0,NO,NO,57,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),20.65,1125.6,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,247.8,LOYAL,LOW,STANDARD
0781-LKXBR,MALE,1,NO,NO,9,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,100.5,918.6,YES,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1206,NEW CUSTOMER,HIGH,STANDARD
0784-GTUUK,MALE,0,YES,NO,62,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),23.75,1446.8,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,285,LOYAL,LOW,STANDARD
0784-ZQJZX,MALE,0,NO,YES,72,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.9,1529.65,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,238.8,LOYAL,LOW,STANDARD
0786-IVLAW,FEMALE,1,NO,NO,66,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),108.1,7238.6,NO,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1297.2,LOYAL,HIGH,HIGH VALUE
0786-VSSUD,MALE,1,NO,NO,16,MONTH-TO-MONTH,YES,MAILED CHECK,39,679.85,YES,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,YES,NO,468,DEVELOPING,LOW,STANDARD
0787-LHDYT,MALE,0,NO,NO,16,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),20.6,330.25,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,247.2,DEVELOPING,LOW,STANDARD
0788-DXBFY,MALE,0,YES,YES,58,ONE YEAR,YES,ELECTRONIC CHECK,19.55,1108.8,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,234.6,LOYAL,LOW,STANDARD
0793-TWELN,FEMALE,0,NO,NO,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,80.15,319.85,NO,YES,YES,FIBER OPTIC,YES,NO,NO,NO,NO,NO,961.8,NEW CUSTOMER,HIGH,STANDARD
0794-YVSGE,MALE,0,YES,YES,72,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),20.3,1401.15,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,243.6,LOYAL,LOW,STANDARD
0795-GMVQO,MALE,0,YES,NO,67,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),109.9,7332.4,NO,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,1318.8,LOYAL,HIGH,HIGH VALUE
0795-LAFGP,MALE,0,YES,YES,71,TWO YEAR,NO,ELECTRONIC CHECK,90.4,6668.05,NO,YES,YES,DSL,YES,YES,YES,YES,YES,YES,1084.8,LOYAL,HIGH,HIGH VALUE
0795-XCCTE,MALE,1,NO,NO,72,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),25.4,1809.35,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,304.8,LOYAL,LOW,STANDARD
0799-DDIHE,FEMALE,0,YES,YES,15,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,46.3,639.45,NO,YES,NO,DSL,NO,NO,NO,NO,NO,NO,555.6,DEVELOPING,MEDIUM,STANDARD
0804-XBFBV,FEMALE,0,NO,YES,11,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,25.2,321.05,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,302.4,NEW CUSTOMER,LOW,STANDARD
0804-YGEQV,FEMALE,0,YES,YES,43,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),24.45,993.15,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,293.4,ESTABLISHED,LOW,STANDARD
0807-ZABDG,FEMALE,0,NO,YES,3,MONTH-TO-MONTH,YES,MAILED CHECK,55.1,154.65,YES,YES,NO,DSL,YES,NO,NO,YES,NO,NO,661.2,NEW CUSTOMER,MEDIUM,STANDARD
0810-BDHAW,FEMALE,0,YES,YES,24,ONE YEAR,NO,ELECTRONIC CHECK,78.4,1832.4,NO,YES,YES,DSL,YES,YES,NO,NO,YES,YES,940.8,DEVELOPING,MEDIUM,STANDARD
0810-DHDBD,FEMALE,0,NO,NO,52,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),74,3877.65,NO,YES,YES,DSL,YES,NO,YES,YES,YES,NO,888,LOYAL,MEDIUM,STANDARD
0811-GSDTP,FEMALE,0,NO,YES,13,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,30.15,382.2,NO,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,NO,NO,361.8,DEVELOPING,LOW,STANDARD
0812-WUPTB,MALE,1,YES,NO,1,MONTH-TO-MONTH,NO,MAILED CHECK,70.85,70.85,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,850.2,NEW CUSTOMER,MEDIUM,STANDARD
0813-TAXXS,MALE,0,NO,NO,55,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),77.8,4323.35,NO,YES,YES,DSL,NO,NO,YES,NO,YES,YES,933.6,LOYAL,MEDIUM,STANDARD
0815-MFZGM,FEMALE,0,YES,NO,42,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),99,4135,NO,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,YES,1188,ESTABLISHED,HIGH,HIGH VALUE
0816-TSPHQ,MALE,0,NO,NO,2,MONTH-TO-MONTH,NO,MAILED CHECK,20.75,44.2,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,249,NEW CUSTOMER,LOW,STANDARD
0817-HSUSE,MALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.5,75.5,NO,YES,NO,DSL,NO,NO,YES,YES,YES,YES,906,NEW CUSTOMER,MEDIUM,STANDARD
0818-OCPZO,MALE,1,NO,NO,27,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,81.45,2122.05,YES,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,977.4,ESTABLISHED,HIGH,HIGH VALUE
0820-FNRNX,MALE,0,YES,YES,17,MONTH-TO-MONTH,YES,MAILED CHECK,66.7,1077.05,NO,YES,YES,DSL,NO,YES,YES,YES,NO,NO,800.4,DEVELOPING,MEDIUM,STANDARD
0822-GAVAP,FEMALE,0,NO,NO,2,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,34.7,62.25,YES,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,YES,416.4,NEW CUSTOMER,LOW,STANDARD
0822-QGCXA,FEMALE,1,YES,NO,27,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,83.85,2310.2,NO,YES,YES,DSL,NO,YES,YES,YES,YES,YES,1006.2,ESTABLISHED,HIGH,HIGH VALUE
0823-HSCDJ,MALE,1,NO,NO,52,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,49.15,2550.9,YES,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,YES,YES,589.8,LOYAL,MEDIUM,STANDARD
0824-VWDPO,FEMALE,0,NO,NO,45,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),96.75,4442.75,NO,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,YES,1161,ESTABLISHED,HIGH,HIGH VALUE
0825-CPPQH,FEMALE,0,YES,NO,71,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.1,1372.45,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,229.2,LOYAL,LOW,STANDARD
0827-ITJPH,MALE,0,NO,NO,36,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),18.55,689,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,222.6,ESTABLISHED,LOW,STANDARD
0829-DDVLK,FEMALE,0,NO,NO,15,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),20.1,302.45,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,241.2,DEVELOPING,LOW,STANDARD
0829-XXPLX,FEMALE,0,NO,NO,20,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),89.4,1871.15,NO,YES,NO,FIBER OPTIC,YES,NO,YES,NO,YES,NO,1072.8,DEVELOPING,HIGH,STANDARD
0831-JNISG,MALE,0,YES,YES,71,TWO YEAR,NO,MAILED CHECK,19.8,1396.25,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,237.6,LOYAL,LOW,STANDARD
0835-DUUIQ,FEMALE,0,NO,YES,24,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),21.05,531.55,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,252.6,DEVELOPING,LOW,STANDARD
0835-JKADZ,FEMALE,0,NO,NO,71,TWO YEAR,YES,ELECTRONIC CHECK,111.25,7984.15,NO,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,1335,LOYAL,HIGH,HIGH VALUE
0836-SEYLU,MALE,0,YES,NO,9,MONTH-TO-MONTH,NO,MAILED CHECK,40.65,328.95,YES,NO,NO PHONE SERVICE,DSL,NO,NO,NO,YES,YES,NO,487.8,NEW CUSTOMER,MEDIUM,STANDARD
0839-JTCUD,FEMALE,0,YES,YES,66,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),89.9,5958.85,NO,YES,YES,DSL,YES,YES,YES,YES,YES,YES,1078.8,LOYAL,HIGH,HIGH VALUE
0839-QNXME,FEMALE,0,NO,NO,30,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.4,578.5,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,232.8,ESTABLISHED,LOW,STANDARD
